filename	event_labels
YVM5HLOwrqUI_340.000_350.000.wav	Dishes,Speech
YVMoqI7SHeRM_130.000_140.000.wav	Frying,Speech
YVMzHtezrQ5Y_10.000_20.000.wav	Running_water
YVNi5QxZiFLM_260.000_270.000.wav	Blender
YVIpgEDHIBTY_10.000_20.000.wav	Running_water,Speech
YVJFRTE2QuM8_140.000_150.000.wav	Running_water
YVJtvx2f2GTY_30.000_40.000.wav	Speech
YVO1um7n0UdE_30.000_40.000.wav	Running_water,Speech
YVOihip-yICA_20.000_30.000.wav	Vacuum_cleaner
YVOjVZT2Zmq4_70.000_80.000.wav	Running_water
YVPRqmizZYBE_40.000_50.000.wav	Vacuum_cleaner
YVPojYP0bDf0_30.000_40.000.wav	Speech,Vacuum_cleaner
YVQGh07pd9QE_490.000_500.000.wav	Dishes,Speech
YVQIgyzsVkyE_0.000_10.000.wav	Alarm_bell_ringing,Speech
YVQjPDz-4kZo_0.000_10.000.wav	Running_water,Speech
YVRAjg97foN0_360.000_370.000.wav	Vacuum_cleaner
YVT8vP8er1ZU_90.000_100.000.wav	Speech
YVTCIksD0jbU_70.000_80.000.wav	Dishes,Speech
YVTuEzCUFTdE_0.000_10.000.wav	Running_water
YVRaD3pqPhgc_100.000_110.000.wav	Dog
YVSjD_V-D-PE_40.000_50.000.wav	Running_water
YVU4fJ98V0y4_30.000_40.000.wav	Running_water
YVUawowSmwPU_110.000_120.000.wav	Alarm_bell_ringing,Running_water,Speech
YVV0ge1x5Jrw_280.000_290.000.wav	Blender
YVVNZq1W3I7U_40.000_50.000.wav	Running_water
YVVg_OTpHhyM_160.000_170.000.wav	Running_water,Speech
YVVycWGeVCko_20.000_30.000.wav	Vacuum_cleaner
YVWgYCSMkeWQ_550.000_560.000.wav	Dishes
YVWm8WAWwdIU_170.000_180.000.wav	Dishes,Speech
YVWwSSD3N_90_350.000_360.000.wav	Dishes,Speech
YVXZR-Xq7oxI_0.000_10.000.wav	Alarm_bell_ringing,Speech
YVZF--rTTauY_440.000_450.000.wav	Electric_shaver_toothbrush,Speech
YVZg5yn3fDoo_0.000_10.000.wav	Running_water
YV_-D5hEWHK8_56.000_66.000.wav	Alarm_bell_ringing,Speech
YV_MV1LbIz9Y_70.000_80.000.wav	Vacuum_cleaner
YV_TVZKYSFfA_80.000_90.000.wav	Running_water,Speech
YVXHsj5Xj-ws_80.000_90.000.wav	Alarm_bell_ringing,Speech
YVYwBZD2DA30_30.000_40.000.wav	Running_water
YV_TvRI5U_2w_80.000_90.000.wav	Speech
YV_tpZX8xjF8_200.000_210.000.wav	Speech
YV_zNIA5l5Zw_180.000_190.000.wav	Speech,Vacuum_cleaner
YVaIssZ5qvKI_10.000_20.000.wav	Speech,Vacuum_cleaner
YVaqCbz6g-mM_30.000_40.000.wav	Running_water
YVaxtiiIRGtc_320.000_330.000.wav	Cat,Speech
YVbBehjp3bfg_220.000_230.000.wav	Dishes,Speech
YVbNrg0CKeLs_100.000_110.000.wav	Frying,Speech
YVbdglA1mmd4_40.000_50.000.wav	Running_water
YVbly9ns_fCk_90.000_100.000.wav	Running_water
YVc3qhZPtXtc_450.000_460.000.wav	Running_water,Vacuum_cleaner
YVcyPR9pSIHA_0.000_10.000.wav	Running_water
YVdB_bbWrutc_430.000_440.000.wav	Speech
YVdJ1lI1n_bI_460.000_470.000.wav	Dishes,Speech
YVbNDCJaIRno_140.000_150.000.wav	Electric_shaver_toothbrush
YVbwaczi2GS4_20.000_30.000.wav	Vacuum_cleaner
YVeEb3d7smeE_200.000_210.000.wav	Dishes,Speech
YVemxWnCPiHU_260.000_270.000.wav	Vacuum_cleaner
YVf0t13shLn8_10.000_20.000.wav	Speech
YVfwSwEn4m28_190.000_200.000.wav	Vacuum_cleaner
YVhkh3rxnFC4_30.000_40.000.wav	Dishes,Speech
YViD_z-JqZmg_10.000_20.000.wav	Running_water
YVitnsRT_u_M_110.000_120.000.wav	Frying,Speech
YVjMEsNmW7Qo_440.000_450.000.wav	Dishes,Frying,Speech
YVkKS1EH-Qw4_550.000_560.000.wav	Running_water
YVf0eMAujVUs_480.000_490.000.wav	Alarm_bell_ringing,Speech
YViJGuBHRMqU_130.000_140.000.wav	Vacuum_cleaner
YViZXNzho7k4_30.000_40.000.wav	Running_water
YVjR3Wx4DIT0_40.000_50.000.wav	Dishes,Running_water
YVjSEIRnLAh8_30.000_40.000.wav	Dishes,Speech
YVfnr38ZDdWw_70.000_80.000.wav	Running_water,Speech
YVkP46-80uUY_30.000_40.000.wav	Speech
YVl_LHcoiO7s_70.000_80.000.wav	Vacuum_cleaner
YVlaATjTgPjg_120.000_130.000.wav	Dishes,Frying,Speech
YVlyJGHukNiM_70.000_80.000.wav	Alarm_bell_ringing,Speech
YVm8K2afpFuo_250.000_260.000.wav	Speech
YVmvSCp71_ls_170.000_180.000.wav	Dishes,Frying,Speech
YVnELsiuHG2o_50.000_60.000.wav	Vacuum_cleaner
YVnJtRSTozP4_40.000_50.000.wav	Running_water
YVo2KTmWB3CM_30.000_40.000.wav	Dishes,Frying,Speech
YVolX2l0a5BQ_150.000_160.000.wav	Dishes,Speech
YVp61nqT-dgQ_30.000_40.000.wav	Electric_shaver_toothbrush
YVqOjb11nN-Y_80.000_90.000.wav	Running_water
YVqkAwSzjyLE_10.000_20.000.wav	Running_water
YVr-CEsz0W9g_110.000_120.000.wav	Frying,Speech
YVrP_7un2FY8_590.000_600.000.wav	Blender,Speech
YVmGbLgkwMn8_30.000_40.000.wav	Alarm_bell_ringing,Speech
YVreSqyJFBr4_110.000_120.000.wav	Dishes,Speech
YVt3qBXzyS5k_280.000_290.000.wav	Dishes,Speech
YVtPzZSX3kfI_70.000_80.000.wav	Speech
YVuTrBcuSspk_30.000_40.000.wav	Running_water,Speech
YVvWIbJRyWkQ_50.000_60.000.wav	Vacuum_cleaner
YVw0so8J6Nm0_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
YVwDBGXcH3As_400.000_410.000.wav	Frying,Speech
YVwSio6vCuEU_160.000_170.000.wav	Dishes,Speech
YVwio7-oy3wU_120.000_130.000.wav	Frying,Speech
YVxFuItZR4SE_310.000_320.000.wav	Running_water,Speech
YVxWT-xjYBFs_110.000_120.000.wav	Speech,Vacuum_cleaner
YVx_5MCemF0o_560.000_570.000.wav	Blender,Speech
YVxeRX0jd3KU_30.000_40.000.wav	Vacuum_cleaner
YVy8oBu-DM1M_560.000_570.000.wav	Speech
YVxuEyWwzX_U_0.000_10.000.wav	Dog,Speech
YVrhyHN7D1xM_19.000_29.000.wav	Running_water
YVyAi5ZwqRXY_60.000_70.000.wav	Blender,Speech
YVzIXvO6RahQ_30.000_40.000.wav	Alarm_bell_ringing
YVzm3W1I9hs0_100.000_110.000.wav	Dishes,Speech
YW-BxdkmrOnY_410.000_420.000.wav	Dishes,Speech
YW-agbGAiG74_60.000_70.000.wav	Electric_shaver_toothbrush
YW-uArZNF798_260.000_270.000.wav	Alarm_bell_ringing,Dog,Electric_shaver_toothbrush,Speech
YW0mMxV9THWo_30.000_40.000.wav	Alarm_bell_ringing,Speech
YW0oYPkVGp2M_30.000_40.000.wav	Alarm_bell_ringing,Speech
YW2K4rnLVjNk_0.000_10.000.wav	Running_water
YW3H34VrVAQs_160.000_170.000.wav	Dishes,Speech
YW4-uUFb27GM_90.000_100.000.wav	Blender,Speech
YVz0_T7d8Wz4_230.000_240.000.wav	Dishes,Speech
YVztxce7GV_E_20.000_30.000.wav	Blender,Speech
YW0aRRIWokFI_60.000_70.000.wav	Running_water
YW1Wqg7IvIK4_10.000_20.000.wav	Vacuum_cleaner
YW4XyGesIzsI_330.000_340.000.wav	Speech
YW5Kjb6l7btk_350.000_360.000.wav	Dishes,Frying,Speech
YW5aBHSXHWoI_10.000_20.000.wav	Electric_shaver_toothbrush,Speech
YW6fpQHPOAVo_210.000_220.000.wav	Blender,Running_water,Speech
YW71ud5apgAI_190.000_200.000.wav	Dishes,Frying,Speech
YW7GdMZgJy64_550.000_560.000.wav	Blender
YW7KwDFn03G8_190.000_200.000.wav	Blender,Speech
YW9BfYcwNgLQ_70.000_80.000.wav	Frying,Speech
YW43dQudXJ5Y_30.000_40.000.wav	Vacuum_cleaner
YW5KLzbn2cXQ_0.000_10.000.wav	Speech
YW5joMRDaQOM_70.000_80.000.wav	Speech
YW68PRSNFka4_10.000_20.000.wav	Cat,Speech
YW6Mt76_siJM_60.000_70.000.wav	Running_water
YW7mMb_06C8U_30.000_40.000.wav	Electric_shaver_toothbrush
YW8HddzTsHx4_20.000_30.000.wav	Running_water,Speech
YW8OcwhGFso0_2.000_12.000.wav	Alarm_bell_ringing
YW9WKKNrQd5s_370.000_380.000.wav	Alarm_bell_ringing,Speech
YW9ezqu7dCHA_0.000_10.000.wav	Speech
YWAhUoVKVpgA_170.000_180.000.wav	Blender,Speech
YWCIWcRw1ZHI_20.000_30.000.wav	Blender
YWE8peUtqeIM_160.000_170.000.wav	Blender,Dog,Speech
YWEUfsXoo44w_220.000_230.000.wav	Running_water,Speech
YWEjx7VsuM7A_140.000_150.000.wav	Blender,Speech
YWF56EFf31EQ_450.000_460.000.wav	Running_water
YWFkQ4QRtlRM_10.000_20.000.wav	Vacuum_cleaner
YWG08A74Cnf4_70.000_80.000.wav	Running_water,Speech
YWAsJdJgMaPY_70.000_80.000.wav	Alarm_bell_ringing
YWDDNmxxW7vM_350.000_360.000.wav	Vacuum_cleaner
YWEocidOl1Kg_30.000_40.000.wav	Running_water
YWFUxkCxbbwI_130.000_140.000.wav	Alarm_bell_ringing,Speech
YWFiWggoBd7M_50.000_60.000.wav	Frying,Speech
YWGuxTwJsKZ4_40.000_50.000.wav	Frying,Speech
YWHFMcRPdtmY_250.000_260.000.wav	Dishes,Running_water,Speech
YWHxcrePCveQ_80.000_90.000.wav	Speech,Vacuum_cleaner
YWI8qDC8aVtg_340.000_350.000.wav	Running_water
YWIemGxWTP_s_90.000_100.000.wav	Dishes,Speech
YWIvmuAhQLSk_10.000_20.000.wav	Running_water
YWJXp0HdD12Y_160.000_170.000.wav	Frying,Speech
YWJq3r3HZge0_0.000_10.000.wav	Speech,Vacuum_cleaner
YWKY-QgdWR1Y_40.000_50.000.wav	Running_water
YWLMfon5JxOM_50.000_60.000.wav	Vacuum_cleaner
YWLtt7DLa6zw_90.000_100.000.wav	Dishes,Frying,Speech
YWM8M2pnqV0I_180.000_190.000.wav	Blender
YWMM9Th7y7Rs_200.000_210.000.wav	Dishes,Frying,Speech
YWHt3AIAvDp0_40.000_50.000.wav	Running_water
YWIkpFwNlBvY_60.000_70.000.wav	Vacuum_cleaner
YWMSfuwZFFc4_10.000_20.000.wav	Running_water
YWNpqRd9ZuVk_6.000_16.000.wav	Speech
YWOMVD--89O4_140.000_150.000.wav	Dishes,Speech
YWOREQC70Mdc_140.000_150.000.wav	Alarm_bell_ringing,Speech
YWPKO75f5Lno_30.000_40.000.wav	Vacuum_cleaner
YWQ1_SWSVKKA_150.000_160.000.wav	Blender,Speech
YWQ4SBjQrRW4_90.000_100.000.wav	Running_water
YWQcVzWDSIMU_310.000_320.000.wav	Dishes,Speech
YWQxjjWnoqsI_70.000_80.000.wav	Vacuum_cleaner
YWRFxzLlZf90_180.000_190.000.wav	Electric_shaver_toothbrush,Speech
YWRNY0GH4c_8_30.000_40.000.wav	Running_water
YWRZoBvacNH0_340.000_350.000.wav	Dishes,Frying,Speech
YWNL7Dydv0bI_20.000_30.000.wav	Running_water
YWOWPXCCnZ30_30.000_40.000.wav	Running_water
YWPLMmIySDwM_30.000_40.000.wav	Dishes,Running_water
YWOG6bgXyz2o_27.000_37.000.wav	Speech
YWRfXPp4J-gU_30.000_40.000.wav	Running_water,Speech
YWRxzzRe66tU_210.000_220.000.wav	Dishes,Speech
YWRypY4RpH3I_10.000_20.000.wav	Running_water,Speech
YWS5Mk-x3-Dw_0.000_10.000.wav	Frying
YWSNtES6nmRI_50.000_60.000.wav	Alarm_bell_ringing,Speech
YWSZk1DjfIyo_30.000_40.000.wav	Running_water,Speech
YWT0ji5wn9mE_150.000_160.000.wav	Running_water
YWTGQDhvRv1M_170.000_180.000.wav	Dishes,Frying,Speech
YWThlVvZxVyU_100.000_110.000.wav	Frying,Speech
YWUHW1-iJ9Wo_140.000_150.000.wav	Running_water
YWUoJ3lcQ8xQ_280.000_290.000.wav	Running_water,Speech
YWUqLzRgeQDQ_0.000_10.000.wav	Running_water
YWV0sa_RHoTs_480.000_490.000.wav	Dishes
YWUK8VJ7-jDI_170.000_180.000.wav	Vacuum_cleaner
YWUiFT4ww4Iw_0.000_10.000.wav	Dishes,Speech
YWVIggbgTwAs_30.000_40.000.wav	Speech
YWVQvHVio4Hw_40.000_50.000.wav	Vacuum_cleaner
YWWK4RgBhBC4_40.000_50.000.wav	Frying,Speech
YWWm2z2Vr8oI_0.000_10.000.wav	Cat,Running_water
YWWtAnLPjZ98_110.000_120.000.wav	Electric_shaver_toothbrush,Speech
YWX6GmeAbB7s_70.000_80.000.wav	Running_water,Speech
YWYT-GRySm00_200.000_210.000.wav	Dishes,Speech
YWYZrpERhKkg_150.000_160.000.wav	Electric_shaver_toothbrush,Speech
YWZyJSW2nWDI_410.000_420.000.wav	Running_water,Speech
YW_Gda5i9FEw_420.000_430.000.wav	Dishes,Frying
YW_I0T9vdg_I_180.000_190.000.wav	Running_water,Speech
YW__lVcy3vaI_260.000_270.000.wav	Dishes,Frying,Speech
YW_h_ePtzOrk_280.000_290.000.wav	Dishes,Speech
YWVTgqKhpy54_10.000_20.000.wav	Electric_shaver_toothbrush
YWX7RbrDpRJc_20.000_30.000.wav	Running_water
YW_3fQvLouWE_150.000_160.000.wav	Alarm_bell_ringing,Speech
YW_m3GYfkga8_260.000_270.000.wav	Frying,Speech
YWa94xkG5QWA_20.000_30.000.wav	Alarm_bell_ringing,Speech
YWahqpHYfDzo_20.000_30.000.wav	Alarm_bell_ringing,Speech
YWamaTdG0F2I_90.000_100.000.wav	Speech,Vacuum_cleaner
YWatFwrD5Cek_50.000_60.000.wav	Running_water
YWbkR6P_PKSc_70.000_80.000.wav	Dishes,Frying,Speech
YWc70XCa1Z_I_60.000_70.000.wav	Running_water
YWd2LXFDMaaw_130.000_140.000.wav	Speech
YWd2qRSzCj84_30.000_40.000.wav	Frying
YWflnYm0UNCE_70.000_80.000.wav	Dishes,Running_water
YWfyvuC9hH0A_270.000_280.000.wav	Dishes,Frying,Speech
YWgzNUzHa8Sc_210.000_220.000.wav	Vacuum_cleaner
YWb8DydrPMv8_120.000_130.000.wav	Alarm_bell_ringing,Speech
YWe2OYBFMv2w_180.000_190.000.wav	Speech,Vacuum_cleaner
YWg2iLgFdceA_60.000_70.000.wav	Running_water,Speech
YWgwAKOVBFKU_370.000_380.000.wav	Alarm_bell_ringing,Speech
YWhYsf0vXo94_450.000_460.000.wav	Dishes,Speech,Vacuum_cleaner
YWi3tTz7f_oA_0.000_10.000.wav	Running_water,Speech
YWirL0r7DzjE_90.000_100.000.wav	Frying,Speech
YWj-dLH0fZRg_80.000_90.000.wav	Running_water,Speech
YWj_sEITCtFQ_30.000_40.000.wav	Dishes,Frying
YWjqFxFa1sNA_10.000_20.000.wav	Alarm_bell_ringing
YWlFWhUBMde0_50.000_60.000.wav	Electric_shaver_toothbrush,Speech
YWlgreyBTsTY_60.000_70.000.wav	Running_water
YWo-WKiC2yrQ_560.000_570.000.wav	Speech
YWjCndbbxq54_30.000_40.000.wav	Frying
YWjqQcwRTN0g_70.000_80.000.wav	Running_water
YWle-ScP_yqY_0.000_10.000.wav	Dishes,Speech
YWm4Fr3-RlgM_160.000_170.000.wav	Blender,Speech
YWm8fKMJufAk_10.000_20.000.wav	Running_water
YWmc1_QtpLo0_30.000_40.000.wav	Alarm_bell_ringing
YWo2q_SR2a8U_0.000_10.000.wav	Speech,Vacuum_cleaner
YWotx2e3s8dw_10.000_20.000.wav	Vacuum_cleaner
YWq2FX5fOxVo_80.000_90.000.wav	Electric_shaver_toothbrush,Speech
YWq67MpjPSTs_90.000_100.000.wav	Running_water
YWqQaJlHvHSY_120.000_130.000.wav	Dishes,Speech
YWqqZewc-2sQ_280.000_290.000.wav	Speech,Vacuum_cleaner
YWrBoDoFGM-M_50.000_60.000.wav	Blender,Speech
YWrWO4eGmY5U_0.000_10.000.wav	Running_water,Speech
YWs84VzmwJT4_0.000_10.000.wav	Vacuum_cleaner
YWsCFwLOFkhg_110.000_120.000.wav	Blender
YWsKWOgyfBDc_30.000_40.000.wav	Alarm_bell_ringing,Speech
YWsVORq3LgNw_98.000_108.000.wav	Electric_shaver_toothbrush,Speech
YWp6cM7vT7Qk_40.000_50.000.wav	Vacuum_cleaner
YWt2U-G7fsIE_40.000_50.000.wav	Speech
YWtbhxZnKN5E_20.000_30.000.wav	Cat,Speech,Vacuum_cleaner
YWtzFcjINvGw_210.000_220.000.wav	Alarm_bell_ringing,Speech
YWuIZiH__gYQ_130.000_140.000.wav	Vacuum_cleaner
YWuNPvd5TngA_70.000_80.000.wav	Dishes,Running_water,Speech
YWuYAjQaDOqM_10.000_20.000.wav	Running_water
YWub1-kx1_KA_0.000_10.000.wav	Running_water
YWutzRn5B0eA_40.000_50.000.wav	Speech,Vacuum_cleaner
YWv8i3j-HJjM_0.000_10.000.wav	Running_water
YWvEGxO-Z2Io_50.000_60.000.wav	Blender,Speech
YWvhz1BEta1I_530.000_540.000.wav	Dishes,Speech
YWvyz7wQTzMg_160.000_170.000.wav	Running_water,Speech
YWwRmD9rwoVo_130.000_140.000.wav	Dishes,Running_water,Speech
YWwVb6P7Vh78_30.000_40.000.wav	Running_water,Speech
YWx7Yqbq_qU4_30.000_40.000.wav	Dishes,Running_water
YWwXKvEakvMQ_30.000_40.000.wav	Dog,Speech,Vacuum_cleaner
YWwxxx90xZ2g_190.000_200.000.wav	Dishes,Frying,Speech
YWxuCynzEntQ_590.000_600.000.wav	Dishes
YX-ebCIxHI7I_130.000_140.000.wav	Blender,Speech
YX0cKVwEYDTY_70.000_80.000.wav	Frying,Speech
YX1250cazqRQ_260.000_270.000.wav	Speech
YX17-OHdJ9jg_240.000_250.000.wav	Speech,Vacuum_cleaner
YX2oStBmAM9o_40.000_50.000.wav	Speech,Vacuum_cleaner
YX3oA4X642Ms_0.000_10.000.wav	Vacuum_cleaner
YX4S9GLeDPhA_30.000_40.000.wav	Dishes,Speech
YWywx5YdY7UQ_0.000_10.000.wav	Running_water
YWztQCPQMzmo_70.000_80.000.wav	Speech,Vacuum_cleaner
YX13IkQdcX1g_30.000_40.000.wav	Speech
YX2_txxUi5Pc_30.000_40.000.wav	Speech
YX2nGWu8jqJc_10.000_20.000.wav	Running_water
YX3MT8moHCwM_30.000_40.000.wav	Alarm_bell_ringing
YX4eN59vceBI_180.000_190.000.wav	Vacuum_cleaner
YWxuotjhpBLw_23.000_33.000.wav	Dishes
YX59JD1DFckQ_280.000_290.000.wav	Dishes,Speech
YX6xhd8FB2hM_10.000_20.000.wav	Speech
YX82pqL-gEnQ_80.000_90.000.wav	Dishes,Running_water
YX8Z1539OJh0_30.000_40.000.wav	Running_water,Speech
YX8_ALjDFxIU_300.000_310.000.wav	Vacuum_cleaner
YX9C9w1bk8PE_190.000_200.000.wav	Speech
YX9NyVk3VohQ_30.000_40.000.wav	Alarm_bell_ringing
YXASclzoqguI_250.000_260.000.wav	Dishes,Frying,Speech
YXBRk8mexnEE_110.000_120.000.wav	Speech
YXBm-RIn9x7w_30.000_40.000.wav	Speech
YX5xdO0x3Cd0_30.000_40.000.wav	Speech
YX7HTQkyw9Es_140.000_150.000.wav	Blender,Speech
YX9jWvpb92W0_40.000_50.000.wav	Running_water
YXBSo8qzLql8_100.000_110.000.wav	Vacuum_cleaner
YXC1gINoDtpg_90.000_100.000.wav	Running_water
YXBUxbU5JeiU_3.000_13.000.wav	Speech
YXChk4wWrdQQ_60.000_70.000.wav	Dishes,Speech
YXCu8MYnvwPc_20.000_30.000.wav	Alarm_bell_ringing
YXDQtpuK_mQg_20.000_30.000.wav	Frying,Speech
YXD_b1EtyLg0_150.000_160.000.wav	Dishes,Frying,Speech
YXDyarYz3DFA_30.000_40.000.wav	Alarm_bell_ringing,Speech
YXFeMq1z6UwI_180.000_190.000.wav	Dishes,Frying
YXGDF6_ECt8I_20.000_30.000.wav	Frying
YXGiW7jvmasw_420.000_430.000.wav	Alarm_bell_ringing,Speech
YXGkntHProY0_50.000_60.000.wav	Alarm_bell_ringing,Running_water
YXHDaupXe6OI_80.000_90.000.wav	Running_water
YXIHEINrYLBM_200.000_210.000.wav	Blender
YXDKOjXS0pOk_0.000_10.000.wav	Frying,Speech
YXDMFgbSMo2A_30.000_40.000.wav	Running_water
YXGgugR2avGY_280.000_290.000.wav	Dog,Electric_shaver_toothbrush,Speech
YXGjOxpRyhuM_60.000_70.000.wav	Running_water
YXI3FvOrIifM_60.000_70.000.wav	Running_water,Speech
YXINqLT96ajU_430.000_440.000.wav	Dishes,Speech
YXIcI-Mdotio_420.000_430.000.wav	Dishes
YXIp11B5eSVk_470.000_480.000.wav	Electric_shaver_toothbrush,Speech
YXJnOwZePO28_30.000_40.000.wav	Blender,Speech
YXJxPB3x3J-o_80.000_90.000.wav	Dishes,Running_water,Speech
YXK0mG7Az4XY_0.000_10.000.wav	Alarm_bell_ringing,Dishes,Frying,Speech
YXK1L1SSM4YE_430.000_440.000.wav	Dishes,Speech
YXKvl7L6TUz4_240.000_250.000.wav	Blender
YXLogOt3KO6M_70.000_80.000.wav	Blender
YXLw1n2pXlNo_30.000_40.000.wav	Frying,Speech
YXLyPPMYS7FQ_40.000_50.000.wav	Running_water
YXM-JmuoVC1s_120.000_130.000.wav	Vacuum_cleaner
YXIZe759tsYg_10.000_20.000.wav	Running_water
YXJHFTfZ3608_0.000_10.000.wav	Vacuum_cleaner
YXJ_H09B8hkk_60.000_70.000.wav	Running_water
YXK80n70z3wU_110.000_120.000.wav	Frying,Speech
YXMTfiUKHkRs_170.000_180.000.wav	Dishes,Frying
YXN8o7qbl7Kw_10.000_20.000.wav	Frying,Speech
YXNJZYEdS_RA_140.000_150.000.wav	Vacuum_cleaner
YXNNieEECeY0_120.000_130.000.wav	Frying,Speech
YXOBGWhvQuRM_40.000_50.000.wav	Running_water
YXOr8ynoV7Ys_240.000_250.000.wav	Blender,Dishes,Running_water,Speech
YXPMTZb6hJx8_20.000_30.000.wav	Running_water
YXPQ2TijhxnE_40.000_50.000.wav	Dishes,Speech
YXPRNMelf5Fs_230.000_240.000.wav	Dishes
YXPUnIf8uSFE_260.000_270.000.wav	Dishes,Speech
YXPa7718pWRI_150.000_160.000.wav	Dishes,Frying,Speech
YXPc7PQKohSc_420.000_430.000.wav	Dishes
YXQ_f6SDGvQI_90.000_100.000.wav	Vacuum_cleaner
YXREdR4ABAdw_140.000_150.000.wav	Vacuum_cleaner
YXRPvLjVp6kg_250.000_260.000.wav	Dishes,Frying
YXRawUUlXBZg_30.000_40.000.wav	Dishes,Frying,Speech
YXSAl9aBWBrY_20.000_30.000.wav	Electric_shaver_toothbrush,Speech
YXSBBFwO7O6U_520.000_530.000.wav	Electric_shaver_toothbrush,Speech
YXSl77DUucT0_210.000_220.000.wav	Dishes,Frying,Speech
YXSp_oxOWYCI_10.000_20.000.wav	Speech
YXT1NzXfIm7Y_50.000_60.000.wav	Blender,Speech
YXTjfcesiiXo_50.000_60.000.wav	Running_water
YXU12OEC5V-4_70.000_80.000.wav	Frying,Speech
YXUHI2P0GB7c_20.000_30.000.wav	Alarm_bell_ringing
YXV68bMCKvfg_100.000_110.000.wav	Electric_shaver_toothbrush
YXWe4ZOftxcU_130.000_140.000.wav	Frying,Speech
YXXMVCNMQ908_170.000_180.000.wav	Vacuum_cleaner
YXXNB4qkdL2M_50.000_60.000.wav	Speech,Vacuum_cleaner
YXV1EdLM8V7E_280.000_290.000.wav	Running_water,Speech
YXVFsW1NQ5fs_210.000_220.000.wav	Running_water
YXVVWpi39RL0_30.000_40.000.wav	Running_water
YXXTG4pCaZDA_410.000_420.000.wav	Alarm_bell_ringing,Speech
YXYM9QbZ6bIY_250.000_260.000.wav	Dishes
YXYizEvI8zIU_0.000_10.000.wav	Running_water
YXYzC2cm6sCw_0.000_10.000.wav	Speech
YXZ5w1raJIJI_190.000_200.000.wav	Alarm_bell_ringing
YXZkBiabTRks_300.000_310.000.wav	Running_water
YXZlTA0Djv3A_40.000_50.000.wav	Running_water,Speech
YX_-8MHa3R08_560.000_570.000.wav	Dishes,Speech
YX_cgtF75qHs_10.000_20.000.wav	Running_water,Speech
YX_pJJVFd1U0_340.000_350.000.wav	Alarm_bell_ringing
YXaGLIlm3Oeg_380.000_390.000.wav	Dishes
YXaOtMtSjMyM_350.000_360.000.wav	Cat,Running_water
YXbCNgTySMiI_160.000_170.000.wav	Running_water
YXXRtIyooamo_20.000_30.000.wav	Running_water
YXXqk8ttxZLI_10.000_20.000.wav	Blender
YXay7twvucjw_20.000_30.000.wav	Running_water,Speech
YXc9Nn1tFyno_160.000_170.000.wav	Running_water,Speech
YXcug2VM3E40_400.000_410.000.wav	Frying
YXd66VHR3HXs_430.000_440.000.wav	Dishes,Speech
YXdbeDR8lWeE_190.000_200.000.wav	Blender
YXfiTEUCVXN0_570.000_580.000.wav	Running_water
YXg80yqYkkL8_110.000_120.000.wav	Blender,Speech
YXgLTHzndMBM_80.000_90.000.wav	Running_water
YXhLPnfpDqP4_0.000_10.000.wav	Alarm_bell_ringing
YXiivJcf-6zk_80.000_90.000.wav	Alarm_bell_ringing,Speech
YXjEIncJg5Og_30.000_40.000.wav	Dishes,Speech
YXjpg8qpYt7E_0.000_10.000.wav	Alarm_bell_ringing
YXk7x3SmBDg0_20.000_30.000.wav	Running_water,Speech
YXkGJN01_6aM_40.000_50.000.wav	Vacuum_cleaner
YXd7nj_0v9UI_30.000_40.000.wav	Running_water,Speech
YXfghHEgntWU_10.000_20.000.wav	Running_water
YXkLx1-volck_320.000_330.000.wav	Speech,Vacuum_cleaner
YXkYgVHZQXeM_190.000_200.000.wav	Vacuum_cleaner
YXk_FXRIG1Bw_130.000_140.000.wav	Blender,Speech
YXmB7e6OvHe8_70.000_80.000.wav	Dishes
YXmWb0n0OvKo_280.000_290.000.wav	Frying,Speech
YXmap5zZASI4_210.000_220.000.wav	Dishes,Speech
YXnLPaem_QH8_30.000_40.000.wav	Alarm_bell_ringing,Speech
YXnR8TFA-1AU_150.000_160.000.wav	Electric_shaver_toothbrush,Speech
YXnpg7K41G-k_200.000_210.000.wav	Speech
YXoI-z8FyD8M_40.000_50.000.wav	Running_water
YXohlrY1nZEk_320.000_330.000.wav	Alarm_bell_ringing,Electric_shaver_toothbrush,Speech
YXpWIAjjtXgk_30.000_40.000.wav	Dishes
YXpujb3Fd09Y_0.000_10.000.wav	Dishes
YXl6fORSyBSA_60.000_70.000.wav	Running_water
YXm9Tk2TcPmw_300.000_310.000.wav	Dishes,Frying,Speech
YXn9itYro4zI_10.000_20.000.wav	Blender
YXp6rqNhK27c_0.000_10.000.wav	Dishes,Speech
YXqJKRsx3ZjY_30.000_40.000.wav	Alarm_bell_ringing
YXq_525nobSc_30.000_40.000.wav	Speech
YXrY6GxbtaNw_50.000_60.000.wav	Running_water
YXrls3EEIqj4_380.000_390.000.wav	Dishes,Speech
YXsQ2E_JY1Yg_170.000_180.000.wav	Dishes
YXtHQOVetJ4g_520.000_530.000.wav	Dog
YXuYrs-s5ifw_10.000_20.000.wav	Running_water
YXui8Mvmj9xQ_10.000_20.000.wav	Alarm_bell_ringing
YXuvy3hmxLUU_0.000_10.000.wav	Speech
YXvC9H0l5zBE_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
YXvh6XAzaJVw_180.000_190.000.wav	Dishes,Speech
